c5	remark
19881003053429I	ALMOST LANDED GEAR UP. GO AROUND MADE AS BELLY SCRAPED THE RUNWAY. LANDED SAFELY ON SECOND TRY.
19881003053659I	LANDED WITH NO "A" SYSTEM HYDRAULICS OR BRAKES. STOPPED AT END OF RUNWAY. NR7 SLAT ACTUATOR HAD A LEAK.
19881003053799I	TUG LOST BRAKES AND STEERING. 727 ROLLED BACK PULLING TUG. WHEN 727 APPLIED BRAKES, TUG WHIPPED, STRIKING AIRCRAFT.
19881003058439I	ALMOST LANDED GEAR UP. GO AROUND MADE AS PROPELLER TIPS STRUCK RUNWAY. LANDED SAFELY ON SECOND TRY.
19881003058949I	INSTRUCTOR FAILED TO INITIATE GO AROUND AT PROPER POINT. ENGINE FALTERED. LANDED LONG AND DEPARTED RUNWAY.
19881003059679I	UNABLE TO EXTEND LEFT GEAR. BURNED OFF FUEL. LANDED GEAR UP. LEFT GEAR UPLATCH ACTUATOR HAD MALFUNCTIONED.
19881003059689I	ADVISED ATC THAT THEY HAD AN OMEGA NAVIGATIONAL EQUIPMENT PROBLEM. ATC LOCATED AIRCRAFT 105 MILES SOUTH OF COURSE.
19881003061089I	ELECTRICAL FAILURE. MANUALLY LOWERED GEAR. LANDED WITHOUT LANDING LIGHTS. HIT TAXIWAY SIGN IN DARK.
19881003061119I	CABLE BROKE AND RIGHT FLAP RETRACTED BUT LEFT REMAINED EXTENDED. ABORTED APPROACH AND RETURNED TO KOTZEBUE SAFELY.
19881003061879I	LOSING POWER DURING TAKEOFF. DUMPED LOAD. UNABLE TO MAINTAIN AIRSPEED. FORCED LANDING. MIXTURE CONTROL IN LEAN.
19881003064799I	GEAR INDICATED NORMAL. GEAR COLLAPSED ON LANDING. JACKED UP AND EXTENDED. CHANGED PROP. FLEW WITHOUT FERRY PERMIT.
19881003065049I	WIND SHIFT DURING TAKEOFF. DUMPED LOAD. HIT TOP OF WIRE FENCE AND POST. RECOVERED. MADE 180 DEGREE TURN AND LANDED.
19881003069209I	VFR PILOT CAUGHT ON TOP WAS VECTORED BY ATC TO GRAY AAF. MADE A GCA APPROACH AND LANDED SAFELY.
19881003070319I	GIVEN CONFLICTING VECTORS BY ATC APPROACH. CONTACTED MACDILL APPROACH FOR HELP AND WAS VECTORED TO ORLANDO.
19881004044229A	RAN INTO LOWER VISIBILITY AND CEILING. BEGAN A CLIMBING T URN TO GO BACK AND HIT TREE TOPS ON ISLAND. LANDED SAFELY
19881004044249A	BOUNCED LANDING, TRIED TO GO AROUND. STALLED, HIT RUNWAY AND GROUND LOOPED.
19881004044269A	WHILE LANDING THE PASSENGER JUMPED OUT PRIOR TO TOUCHDOWN. BALLOON ROSE AND DRIFTED INTO A HOUSE. NO TIME TO REHEAT
19881004044279A	WIND PICKED UP. BOUNCED ON LANDING. WIND CARRIED BALLOON THROUGH A FENCE. GONDOLA CRASHED THROUGH WINDOW OF A HOUSE
19881004044289I	UNABLE TO RECOVER ENGINE POWER. FORCED LANDING IN FIELD. RIGHT TANK HAD TRACES OF WATER.
19881004044449A	LOST TAIL ROTOR CONTROL ON APPROACH TO HOVER. ROTOR RPM DECAYED ON RECOVERY CRASH LANDED. BLAMED FUEL LIMITER.
19881004052969I	N446H HORIZONTAL STABILIZER SCRATCHED WING TIP OF A PARKED AIRCRAFT WHILE TAXIING TO REPOSITION.
19881004053629I	EMERGENCY LANDING DUE TO ROUGH ENGINE. LANDED ON GRASS BETWEEN RUNWAYS AND HIT A TAXI LIGHT.
19881004058049I	UNABLE TO RECEIVE CLEARANCE DUE TO RADIO AND NAVIGATION PROBLEMS. DIVERTED WITH ATC ASSISTANCE. LANDED SAFELY.
19881004058659I	LANDING GEAR RETRACTED ON ROLLOUT. AIRCRAFT SLID TO STOP. NOSE GEAR ACTUATOR CONTROL LINKAGE BROKEN.
19881004060979I	NOSE GEAR COLLAPSED ON ROLLOUT. PILOT STATED SELECTOR IN PLACE. HYDRAULIC POWER PACK UNDER INSPECTION.
19881004061289I	LANDED AT BIGGS AAF WITH NO RADIO AND LOW FUEL. DEPARTED AND LANDED IN FIELD TO CLOSE DOOR. DEPARTED,LANDED EL PASO
19881004062799I	NO GEAR SAFE LIGHT. TOWER FLY-BY INFORMED GEAR APPEARED DOWN. LANDED SAFELY. NOSE GEAR LOCK SWITCH FAULTY.
19881004062939I	THREE PASSENGERS HURT WHEN TURBULENCE CAUSED ALTITUDE DEVIATION OF 1300 FEET. SEAT BELT SIGN WAS ON.
19881004066021A	SAW OTHER PLANE N5888B LANDING THEN LOST SIGHT OF IT AND BELEIVED IT CLEAR, BUT STRUCK IT FROM BEHIND ON THE RUNWAY
19881004066022A	WHILE STOPPING ON RUNWAY TO BACK TAXI WAS STRUCK FROM BEHIND BY LANDING N5000V A TAIL WHEEL BLIND FORWARD STEARMAN
19881005044489A	PILOT BELEIVED CONTROL SYSTEM INOPERATIVE AFTER SPIN MANEUVER AND BAILED OUT. NO CONTROL DEFECTS FOUND AFTER CRASH.
19881005044519A	RETURNING TO AIRPORT ENGINE QUIT. CRASH LANDED NEAR RUNWAY. APPEARS HAD STRETCHED GLIDE. MUFFLER IN BAD REPAIR.
19881005044689A	ATTEMPTED AIR DROP GROCERIES TO A VILLAGE. PACKAGE HIT AND SUBSTANTIALLY DAMAGED THE HORIZONTAL STABILIZER.
19881005048459A	LANDED SHORT OF THE HARD SURFACE RUNWAY. IMPACT COLLAPSED LEFT GEAR AND CAUSED OTHER DAMAGE.
19881005052889I	NR3 ENGINE SHUT DOWN DUE TO HIGH OIL TEMPERATURE. RETURNED. HAD A DEFECTIVE FUEL HEATER VALVE.
19881005054219I	LANDED HARD CAUSING NOSE AND MAIN GEAR TO COLLAPSE. MINOR DAMAGE.
19881005054359I	MAGNETO FAILURE WHILE CROP DUSTING. PRECAUTIONARY LANDING IN FIELD.
19881005057399I	WARNING ON GEAR RETRACTION. UNABLE TO CORRECT. NOSE GEAR PARTLY DOWN. IT COLLAPSED ON LANDING. GEAR WAS OFF TRACK.
19881005057649I	PILOT STATED SHE FORGOT TO PUT GEAR DOWN AND LANDED GEAR UP. MINOR DAMAGE NO INJURY.
19881005066669A	WRECKAGE INDICATES LOSS CONTROL AND HIGH SPEED IMPACT. WAS OBSERVED SCUD RUNNING IN LOW CEILING AND VISIBILITY.
19881005068519I	RIGHT LANDING GEAR COLLAPSED ON ROLLOUT. FOUND RIGHT WHEEL HUB HAD SEPARATED FROM WHEEL. VEERED OFF RUNWAY.
19881005069779A	STUDENT AND INSTRUCTOR PRACTICING GROUND HOVER. SKID HIT GROUND. INDUCED GROUND RESONANCE DESTROYED HELICOPTER.
19881006044669A	RAN OUT OF FUEL AT NIGHT. HIT A TREE AND STALLED. IMPACTED GROUND NOSED OVER. ALMOST MADE AN OPEN ATHLETIC FIELD.
19881006044679I	ABORTED TAKEOFF DUE TO UNCONTAINED FAILURE OF NR4  TURBINE WHEEL OF NR3 ENGINE. ENGINE AND COWLING REPLACED.
19881006044709A	CANOPY CAME OPEN ON TAKEOFF. PILOTS GLASSES BLEW OFF AND HE LOST CONTROL TRYING TO CLOSE CANOPY AND CRASHED.
19881006044729A	STUDENT LANDING LONG. CFI TOOK OVER BEGAN BELATED GO AROUND. STRUCK TREES ON CLIMBOUT.
19881006044739A	PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.
19881006044749A	APPROACHING AIRPORT ENGINE STOPPED. CRASH LANDED IN OPEN FIELD. A FUEL LINE HAD SEPARATED AT THE FIREWALL.
19881006045739A	STRUCK SIDE OF A MOUNTAIN DURING A MISSED ILS APPROACH. DARK NIGHT WITH OVERCAST.
19881006046049A	LOST POWER ON FINAL. LANDED SHORT. IDLER GEAR TEETH BROKE OFF. LOST TIMING CAMSHAFT TO CRANKSHAFT. OVER STRESSED.
19881006047949A	OIL ON COWLING AND WING. LOST OIL PRESSURE AND ENGINE SEIZED. CRASH LANDED GEAR UP. OIL LINE TO TURBOCHARGER BROKE.
19881006052899I	SHUT DOWN RIGHT ENGINE DUE TO FUEL PRESSURE FLUXUATION. LANDED WITHOUT INCIDENT. FUEL CONTROL REPLACED.
19881006053569I	ON LANDING,MALFUNCTION OF THRUST REVERSER CAUSED AIRCRAFT TO FISHTAIL,SWERVED.SCUFFED TIRES AND WING TIP HIT RUNWAY
19881006054309I	LANDED HARD. BOUNCED AND PORPOISED. NOSE GEAR AND PROPELLER HIT RUNWAY. PILOT TO BE REEXAMINED.
19881006054469I	DID NOT SEE GEAR DOWN LIGHTS OR HEAR GEAR HORN. CHECKED WITH TOWER FOR GEAR. GEAR COLLAPSED LANDING. NO NAV LIGHTS.
19881006058209I	DISORIENTED AND UNABLE TO LOCATE AIRPORT. CONCERNED ABOUT FUEL SUPPLY. LANDED IN PARK BEFORE CENTER COULD ASSIST.
19881006059699I	ENGINE STALLED AFTER LANDING. SMALL FIRE OCCURRED DURING RESTART ATTEMPT. MINOR SMOKE DAMAGE.
19881006059709I	GEAR WARNING. MADE GO AROUND AND CYCLED GEAR. THOUGHT GEAR OK. LANDED WITH GEAR HALF DOWN. CIRCUIT BREAKER OUT.
19881006062739I	UNABLE TO PRESSURIZE CABIN AFTER TAKEOFF. RETURNED. R-1 DOOR WAS OPEN. RECYCLED DOOR AND RESUMED FLIGHT.
19881006064709A	CYLINDER ON LEFT ENGINE SEPARATED AND OPENED THE COWLING. UNABLE TO STAY ALOFT. DITCHED IN SWAMPY LAKE AND SANK.
19881006065719I	WHILE TAXIING INTO PARKING SPOT THE LEFT WING STRUCK AND KNOCKED OVER PORTABLE STAIRS. MINOR DAMAGE.
19881007045759A	STRUCK POWERLINES AND CRASHED WHILE FLYING LOW OVER A RIVER. WIRES AT 200 FEET ABOVE RIVER WERE NOT MARKED.
19881007045769A	TOOK OFF IN NEAR ZERO IMC,LOST CONTROL AND CARTWHEELED ON  GROUND IMPACT ON AIRPORT. PILOT NOT INSTRUMENT RATED.
19881007045799A	LOST DIRECTIONAL CONTROL LANDING TOLD TO GO AROUND OVER CORRECTED COLLAPSED GEAR. NOSED OVER. DUAL CHECKOUT FLIGHT.
19881007045839I	FIRE IN ACCESSORY AREA. ENGINE QUIT. DUMPED LOAD AND LANDED. EXTINGUISHED FIRE. PRIMER LINE TO CYLINDER BROKE.
19881007047529A	RAN OUT OF FUEL EN ROUTE. STRUCK A TREE ON THE FORCED LANDING.
19881007048369A	UNABLE TO STOP ON RWY FROM A FAST LANDING WITH QUARTER TAIL AND SHIFTING WIND. RAN OFF END AFTER NO ENGINE RESPONSE
19881007048779A	LOST CONTROL AND VEERED OFF RUNWAY WHILE LANDING IN A STRONG CROSSWIND. FAVORED RUNWAY NOTAMED CLOSED.
19881007054249I	AIR CONDITIONING PACK TRIPPED OFF DUE TO OVERHEAT AFTER TAKEOFF. RETURNED FOR FUEL. NO PROBLEM FOUND.
19881007057199I	AFTER POWER BACK FROM GATE, APPLIED FORWARD THRUST. JET BLAST DISLODGED TEMPORARY BUILDING AND DAMAGED ROOF.
19881007057899I	PLANE WOULD NOT PRESSURIZE ON CLIMB.RETURNED.TURBO ASSEMBLY SEPARATED FROM WATER SEPARATOR.DUCT COUPLING LOOSE.
19881007058759I	LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED TO THE LEFT SIDE OF RUNWAY. MINOR DAMAGE TO RIGHT WING TIP.
19881007058869I	TOWER CHANGED INSTRUCTIONS AROUND ON FINAL. FORGOT TO LOWER GEAR AND LANDED GEAR UP. TOWER WARNING TOO LATE.
19881007059069I	RECEIVED BIRD STRIKE TO LEADING EDGE OF LEFT WING DURING TAKEOFF. CONTINUED FLIGHT. NO DAMAGE TO WING.
19881007059209I	STRUCK IMPROPERLY PARKED FIRE VEHICLE WHILE TAXIING TO PARK. WAS USING SELF GUIDANCE SYSTEM OPERATED BY MECHANIC.
19881007060539I	EMERGENCY LANDING IN A FIELD DUE TO FUEL EXHAUSTION ON A CROSS COUNTRY FLIGHT. NO DAMAGE TO AIRCRAFT.
19881007061159I	GEAR TRANSIT LIGHT INDICATED GEAR NOT IN UPLOCK POSITION. RETURNED. FOUND GEAR DOOR SEAL BINDING DOOR.
19881007061559I	ENGINE PROBLEM ON CLIMB. RETURNED. LANDED ON TAXIWAY. FUEL CONTROL UNIT DEFECTIVE.
19881007061759I	LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED OFF RUNWAY. OUTER DISK BRAKE WARPED AND WATER IN LINE.
19881007065029I	STUDENT HAD VIBRATION OF CONTROLS ON FINAL. INSTRUCTOR SLOWED PLANE AND LANDED. TRIM TAB ACTUATOR THREADS STRIPPED.
19881007067559I	LEFT WING TIP STRUCK A PARKED AIRCRAFT WHILE DEPARTING A GATE. ONLY ONE DISPATCHER AT THE SCENE.
19881007071369I	ENGINE VIBRATING IN FLIGHT. DECLARED EMERGENCY AND LANDED. FOUND PART OF PROPELLER BLADE GONE.
19881007071739I	STUDENT LANDED, TAXIED AND DEPARTED WITHOUT ATC CONTACT. STATED HE HAD RADIO PROBLEMS.
19881008045719A	ENGINE LOST POWER IN PATTERN. PILOT TRIED TO STRETCH GLIDE AND STALLED. CARBURETOR ICING FACTOR. NO CARBURETOR HEAT
19881008045749A	DIVED INTO GROUND AFTER MAKING A TOUR OUT OF AN AIRSHOW 3 PLANE FORMATION.PROBLEM REPORTED. PILOT HAD HEART DISEASE
19881008045809A	SMELLED SMOKE AND ROUGH ENGINE. BROKE OFF TAIL LANDING IN ROUGH FIELD. PLANE BURNED.HOLE IN EXHAUST HOT AIR ESCAPED
19881008045819I	LANDING GEAR COLLAPSED DURING ROLLOUT. GEAR DOWN GREEN LIGHT ILLUMINATING BEFORE GEAR LOCKED DOWN.
19881008045829A	SHORTLY AFTER TAKEOFF EN ROUTE, CRASHED INTO TREES IN A YARD. ROD KNOCKED HOLE IN CASE, LOST OIL.
19881008046039A	OVERRAN THE UNLIGHTED RUNWAY AFTER LANDING ON LAST THIRD. RUNWAY NOTAMED AS CLOSED AND CHANGING RUNWAY LIGHTS.
19881008046069A	LANDED IN CROSSWIND, VEERED OFF RUNWAY. BEGAN GO AROUND, JUMPED A FENCE, HIT NOSE FIRST AND FLIPPED OVER.
19881008046089A	LOST DIRECTIONAL CONTROL LANDING IN A GUSTY CROSSWIND. RAN OFF RUNWAY DOWN AN EMBANKMENT AND NOSED OVER.
19881008046139A	LOST DIRECTIONAL CONTROL ON LANDING. CROSSED TAXIWAY GRAS S DIVIDER. ENTERED RAMP AREA AND STRUCK A PARKED AIRCRAFT
19881008047559A	REPORTED ROTOR DECAY CAUSED HARD LANDING AND ROLLOVER. NO OIL IN DRIVE CLUTCH BUT CLUTCH WAS WORKING ON IMPACT.
19881008048379A	BALLOONED ON CROSSWIND LANDING DRIFTED OFF RUNWAY LANDED AND HIT A TREE.
19881008048409A	RAN OUT OF FUEL NEAR DESTINATION. LANDED ON A ROAD,LOST CONTROL IN GUSTY WIND AND RAN INTO A DITCH.
19881008054209I	FORCED LANDING IN A FIELD DUE TO FUEL EXHAUSTION. MINOR DAMAGE AND MINOR INJURIES.^PRIVACY DATA OMITTED^
19881008058039I	LEFT ENGINE RPM PROBLEM INFLIGHT. RETURNED AND LANDED. ADJUSTED X SCREW ON FUEL CONTROL.
19881008058909I	VFR PILOT CAUGHT IN IMC. FILED IFR, CLAIMS VOR AND ILS MALFUNCTIONED. VECTORED TO LITTLEBROOK. LANDED SAFELY.
19881008059089I	GEAR UNSAFE LIGHT AFTER TAKEOFF. FLY BY SHOWED NORMAL. LANDED WITHOUT INCIDENT. INOPERATIVE ANTI SKID.
19881008060009I	LANDING GEAR COLLAPSED ON LANDING ROLLOUT. VEERED OFF RUNWAY HITTING RUNWAY LIGHT. INDICATES INADVERTENT RETRACTION
19881008064629I	LANDED HARD AND BOUNCED. ADDED POWER AND FLEW BACK TO RUNWAY. NOSE GEAR COLLAPSED AND PROP HIT GROUND.
19881008065519I	EMERGENCY GEAR UP LANDING DUE TO NOSE GEAR DOORS BEING STUCK CLOSED. CAUSE NOT STATED.
19881008068319I	UNSAFE NOSE GEAR LIGHT. UNABLE TO CORRECT. LANDED WITH GEAR UP. CAUSE NOT STATED.
19881008069569I	FLEW 5 FT ABOVE RUNWAY CONSTRUCTION AREA. STRUCK CONCRETE REINFORCING BARS WITH LEFT WING. LANDED SAFELY.
19881008070389I	SMOKE IN COCKPIT. DECLARED EMERGENCY AND LANDED. DEPLANED ON RUNWAY. APU GENERATOR CONTROL UNIT BURNED OUT.
19881009045689A	ENCOUNTERED WINDSHEAR AND SEVERE DOWNDRAFT HIT GROUND THREE TIMES BEFORE BEING DRAGGED INTO A BARBED WIRE FENCE.
19881009045699A	TOUCHED DOWN ON LAST 500 FEET OF WET TURF. RAN OFF END OF STRIP AND HIT A DITCH.
19881009045779A	CFI TOOK OFF ON A SHORT FIELD DEMONSTRATION WITH FULL FLAPS. STALLED INTO TREES, CRASHED INVERTED AND BURNED.
19881009045789A	LEVELED OFF TOO HIGH LANDING AT NIGHT ON AN UNLIGHTED RUNWAY. IMPACT BENT RIGHT AXLE.VEERED OFF RUNWAY HIT SANDBANK
19881009045979A	RAN OUT OF FUEL EN ROUTE. OVERSHOT SMALL PLOWED LANDING AREA AND HIT TREES.
19881009045989A	BECAME FATIGUED TRYING TO HAND START ENGINE DUE LOW BATTERY. ALLOWED PASSENGER TO TRY. ENGINE STARTED. HIT BY PROP.
19881009046109I	GUST HIT PRIOR TO TOUCHDOWN. ATTEMPTED GO AROUND BUT HIT RUNWAY. DAMAGE TO PROP,NOSE WHEEL,AND RIGHT GEAR.
19881009046149A	STALLED AND CRASHED INTO TREES WHILE TURING SHORT STEEP FINAL. HAD MADE IFR APPROACH THROUGH CLOUDS.ICE ON AIRFRAME
19881009046159A	REPORTED PARTIAL POWER LOSS ON CLIMBOUT. LANDED IN A FIELD WITH THICK VEGETATION. CAUSE OF POWER LOSS UNKNOWN.
19881009046289A	STRUCK TREES ON A RIDGE ON LOW LEVEL SHEEP SPOTTING FLIGHT. NOTED WAS DUSK,LOW VISIBILITY FROM SMOKE. FOULED PLUGS
19881009046319A	LOST DIRECTIONAL CONTROL ON FIRST SOLO TAKEOFF. LEFT THE RUNWAY AND STRUCK A VASI LIGHT. NO ATTEMPT TO RECOVER.
19881009046459A	JUMPERS CHUTE CAUGHT ON DOORWAY . CHUTE OPENED AND JUMPER WAS PULLED OUT STRIKING HORIZONTAL STABILIZER.
19881009046559A	BOUNCED, BALLOONED AND PORPOISED UNTIL NOSE WHEEL SEPARATED.
19881009047019A	LANDED ON A CLOSED AIRPORT. TRIED TO GO AROUND DUE TO BLOCKED RUNWAY. UNABLE TO CLIMB, HIT FENCE AND A TRUCK.
19881009053529I	STUDENT ENCOUNTERED FUEL STARVATION AND LANDED OFF AIRPORT WITH NO DAMAGE OR INJURY.
19881009054009I	NR2 ENGINE ON FIRE AFTER START. USED EMERGENCY PROCEDURES AND FIRE BOTTLE.EVACUATED AIRCRAFT.PROP BRAKE OVERHEATED
19881009055689I	DEVELOPED ELECTRICAL PROBLEM. DECLARED EMERGENCY AND LANDED SAFELY AT PENN YAN. NO REASON GIVEN FOR PROBLEM.
19881009057439I	PILOT FORGOT TO LOWER LANDING GEAR ON A NIGHT LANDING AND LANDED WITH GEAR UP. MINOR DAMAGE TO AIRCRAFT.
19881009057619I	AFTER TAKEOFF, OIL BYPASS LIGHT ON RIGHT ENGINE. SHUT DOWN AND RETURNED. REPLACED OIL AND FILTER.
19881009058779A	TOWED OFF WITHOUT CONNECTING AILERON CONTROL. RELEASED, LOST CONTROL,RECOVERED TOO LOW AND STRUCK A TREE LANDING.
19881009059719I	ASCENDING A RAMP AT LOW TIDE, SEAPLANE HIT ROCK WHICH ENTERED BRAKE ASSEMBLY. LOST BRAKES AND HIT RAMP WITH HULL.
19881009059729I	UNABLE TO REMEDY POWER LOSS. FORCED LANDING ON HIGHWAY RESULTED IN DAMAGE TO RIGHT GEAR AND WING.
19881009061549I	FUEL EXHAUSTION DUE TO HEADWINDS. FORCED LANDING ON A ROAD. MINOR DAMAGE.
19881009061719I	ENGINE FAILURE. MADE EMERGENCY LANDING. PISTON WRIST PIN BOSSES FAILED DUE TO EARLIER PISTON SKIRT FAILURE.
19881009063519I	LOST ENGINE POWER DURING CLIMB. FORCED LANDING ON GOLF COURSE. FUEL STARVATION DUE TO FUEL PUMP FAILURE.
19881009065299I	AIRCRAFT SHOOK VIOLENTLY WHILE DEPARTING RUNWAY ONTO HIGH SPEED TURNOFF. STOPPED. FOUND A BROKEN NOSE FORK.
19881010045709A	LOST OIL PRESSURE AND ENGINE SEIZED. CRASH LANDED ON TUNDRA. HOLE BURNED IN PISTON CAUSED PRESSURE TO FORCE OIL OUT
19881010045729A	LOST CONTROL, ROLLED OVER AND CRASHED ON CLIMBOUT. NOT ENDORSED FOR THE 300 FOOT ALTITUDE OR MANEUVER ATTEMPTED.
19881010046129A	RAN OUT OF FUEL 50 MILES SHORT OF DESTINATION. STRUCK TREES TRYING TO LAND NEAR A RESIDENTIAL SUBDIVISION.
19881010048389A	HAND PROPPED AIRCRAFT. ENGINE STARTED. AIRCRAFT ROLLED ACROSS RAMP AND STRUCK 2 PARKED AIRCRAFT.
19881010053299A	SHORT TAKEOFF LANDING (STOL) AIRCRAFT OVERRAN RUNWAY IN SEVERE CROSSWIND. ALSO THE LEFT BRAKE PEDAL PIN CAME OUT.
19881010054409I	LOST DIRECTIONAL CONTROL ON ROLLOUT WHEN HIT BY WIND GUST. WEATHERVANED, BLOWING TIRE AND STRIKING WING TIP.
19881010055709I	ROUGH ENGINE DUE TO MAGNETO FAILURE. VECTORED TO ADDISON. ENGINE QUIT ON FINAL. LANDED IN FIELD SAFELY.
19881010057369I	RAN OFF RUNWAY AFTER LANDING. POSSIBLE WIND SHIFT TO TAIL WIND. RUNWAY WET. GEAR COLLAPSED.
19881010058119I	ENGINE LOST POWER. FORCED TO LAND ON HIGHWAY. NR2 CYLINDER EXHAUST ROCKER ARM FAILED.
19881010058639I	DID NOT USE CHECKLIST. FAILED TO LOWER LANDING GEAR AND LANDED GEAR UP. NIGHT LANDING.
19881010059739I	MALFUNCTIONING ALTERNATOR IN FLIGHT. LANDED WITHOUT INCIDENT. MAINTENANCE REPLACED ALTERNATOR.
19881010059749I	AIRCRAFT EXPERIENCED NAVIGATIONAL INSTRUMENT PROBLEMS AFTER TAKEOFF. DUMPED FUEL. RETURNED. NR1 RPU REPLACED.
19881010060219I	UNSAFE GEAR LIGHT. COMPLETED EMERGENCY EXTENSION. LANDED SAFELY. LEFT MAIN GEAR ACTUATOR WAS REPLACED.
19881010061169I	ELECTRICAL FAILURE ON LANDING. REALIZED GEAR UNSAFE AFTER PROP STRIKE. MADE GO AROUND AND MANUALLY PUT DOWN GEAR.
19881010062979I	ENGINE VIBRATION AND RISING EGT ON CLIMBOUT. DUMPED FUEL AND DISCHARGED FIRE BOTTLES. RETURNED AND LANDED SAFELY.
19881010063589I	LOST DIRECTIONAL CONTROL ON TAKEOFF ROLL. HIT TAXIWAY LIGHT BEFORE STOPPING. PILOT STATED HE HAD A WIND SHIFT.
19881011046179A	ENGINE SIEZED AFTER EXHAUST VALVE BROKE AND WEDGED IN TOP OF PISTON.
19881011046189I	LANDED LONG ON TWILIGHT APPROACH TO UNFAMILIAR SOD AIRSTRIP. LOST DIRECTIONAL CONTROL. VEERED OFF RUNWAY INTO DITCH
19881011046199A	RAN OUT OF FUEL. OVERTURNED LANDING IN A CORNFIELD. SMELL OF ALCOHOL AND BEER CANS IN WRECK.
19881011046329A	LEFT MAIN WHEEL HIT SNOW ON EDGE OF THE GRAVEL STRIP ON LANDING. AIRCRAFT VEERED LEFT OFF THE RUNWAY.
19881011054199I	STUDENT LOST DIRECTIONAL CONTROL ON LANDING. VEERED OFF RUNWAY. MORE INSTRUCTION PLANNED. MINOR DAMAGE TO NOSEWHEEL
19881011055639I	LEFT WING AND PROPELLER STRUCK BIRDS ON CLIMBOUT. NO DAMAGE SUSTAINED.
19881011055739I	GEAR MOTOR FAILED. UNSAFE GEAR LIGHT. UNABLE TO LOWER MANUALLY. RIGHT WING SETTLED ON RUNWAY ON LANDING.
19881011059759I	LOST NOSE GEAR STEERING AND BRAKE CONTROL WHILE TAXIING. NOSE STRUCK PARKED AIRCRAFT ON RAMP.CIRCUIT BREAKER POPPED
19881011060119I	LANDED GEAR UP. AIRCRAFT SETTLED AND SLID TO A STOP. STATED HE HAD GREEN LIGHTS. NO DEFECTS FOUND.
19881011060139I	SELECTED GEAR DOWN. HAD GREEN LIGHT. LANDED WITH GEAR DOORS OPEN AND GEAR UP. CIRCUIT BREAKER ON MOTOR POPPED.
19881011062829I	UNABLE TO LOWER GEAR AFTER MOTOR TRIPPED BREAKER. LANDED GEAR UP BESIDE RUNWAY. EMPTY RESERVOIR.BAD CIRCUIT BREAKER
19881011063099I	NO GEAR SAFE LIGHT. VISUALLY CHECKED DOWN. GEAR COLLAPSED ON ROLLOUT. OCCUPANTS INJURED EXITING AIRCRAFT.
19881011064889I	MADE HARD LANDING. TWO TIRES WERE CHANGED DUE TO FUSE PLUG BLOWING. ONE PASSENGER CLAIMED MINOR INJURY.
19881012045649A	ON APPROACH TO A LAKE, DIVED VERTICALLY INTO TREES.
19881012045679A	TOO HIGH FOR LANDING. ENGINE QUIT WHEN CFI OPENED THROTTLE.FORCED PLANE ONTO RUNWAY HIT BRAKES AND PLANE NOSED OVER
19881012046169A	BUZZED AREA THEN FLEW UP A CANYON AT LOW ALTITUDE UNABLE TO OUTCLIMB TERRAIN,PULLED UP STALLED AND CRASHED IN TREES
19881012046279A	HOMEBUILT WAS OBSERVED SPINNING TO GROUND ON ITS FIRST TEST FLIGHT. APPEARS A STALL SPIN ACCIDENT. AIRCRAFT BURNED
19881012046299A	FLEW INTO SIDE OF A MOUNTAIN ON A BACK COURSE LOC APPROACH. WAS TOO LOW AND OFF COURSE.
19881012046309A	OUT OF FUEL DURING SPRAY RUN. OVERSHOT OPEN FIELD ON FORCED LANDING. SHOULDER HARNESS AND CANOPY INJURY FACTORS.
19881012055969I	LOST DIRECTIONAL CONTROL ON LANDING AND GROUND LOOPED. NOT PREPARED FOR LANDING AT AIRPORT WITH UPSLOPE RUNWAY.
19881012057559I	FIRE IN GALLEY OVEN. USED FIRE BOTTLE AND PULLED BREAKERS. ALUMINUM FOIL WAS SHORTING BETWEEN CAL RODS.
19881012058959I	LOST PRESSURIZATION. DEPLOYED MASKS,DESCENDED,DIVERTED TO KANSAS CITY. FAULTY 02 SYSTEM,EXHAUST VALVE,ENGINE BLEED.
19881012059769I	SMOKE FROM LAVATORY AFTER LANDING. EXTINGUISHER USED ON TRASH CONTAINER. WATER LINE HEATER ELEMENT HAD BURNED OUT.
19881012059779I	WHILE LANDING, THE PROPELLER TIP STRUCK RUNWAY DAMAGING THE TIP.
19881012060029I	STUDENT MADE A HARD LANDING AND NOSEWHEEL BROKE OFF. MINOR DAMAGE AND NO INJURY.
19881012060069I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. SKIDDED TO A STOP. NOSE GEAR DOWN LOCK HAD FAILED.
19881012061019I	LOST PRESSURIZATION ON CLIMBOUT. RETURNED. REPLACED LEAKING DOOR SEAL.
19881012061729I	GEAR UNSAFE INDICATION. RETURNED. ATC CONFIRMED GEAR NOT DOWN. LANDED GEAR UP. GEAR CONDUIT JAMMED IN HOUSING.
19881012064029I	BRAKE PISTON POPPED OUT OF CYLINDER, WHEEL ASSEMBLY SEIZED. VEERED OFF RUNWAY. OVERHEATED BRAKE STARTED GRASS FIRE.
