c5	remark
19931006037779A	AIRCRAFT MISSED THE RUNWAY AND CAME TO REST ON ITS NOSE. (.4)THE AIRPLANE HAD NOT BEEN FLOWN IN 11 MONTHS AND IT HAD BEEN 22 MONTHS SINCE THE LAST ANNUAL INSPECTION.  A SPECIAL PERMIT HAD BEEN ISSUED BY THE FAA TO ALLOW THE AIRPLANE TO BE FERRIED.  THE FUEL TANKS HAD NOT BEEN SERVICED IN SEVERAL MONTHS.  THE PILOT PREFLIGHTED THE AIRPLANE WITH A MECHANIC.  THE MECHANIC HAD INSPECTED THE AIRPLANE 2 DAYS PRIOR TO THE FLIGHT AND RAN THE ENGINE FOR ABOUT 40 MINUTES.  HE REMOVED DEBRIS FROM UNDER THE COWLING AND WATER FROM THE SUMPS.  THE PILOT FOUND WATER IN THE DRAINS AND CONTINUED DRAINING THE SUMPS AND THE GASCOLATOR, UNTIL NO CONTAMINATION WAS OBSERVED.  THE PILOT RAN THE ENGINE FOR ABOUT 10 MINUTES, FOLLOWED BY A NORMAL TAKEOFF.  AT 300 FEET AGL THE ENGINE LOST POWER.  THE PILOT TURNED TO A FORCED LANDING AREA.  ENGINE POWER RETURNED AND THE PILOT ATTEMPTED TO RETURN TO THE AIRPORT.  THE ENGINE LOST POWER AGAIN AND THE PILOT ATTEMPTED A LANDING ON THE AIRPORT.  THE AIRPLANE TOUCHED DOWN ON SOD, ROLLED OUT, AND STRUCK A GRASS KNOLL. POST ACCIDENT INVESTIGATION REVEALED WATER AND FUEL IN THE LINES AND 1 1/2 INCHES OF WATER IN THE GASCOLATOR.  THE ENGINE WAS STARTED                  AND RAN NORMALLY.
19931006037809A	CIRCLING LOW OVER A SWAMP. WING STRUCK TALL BRUSH. AIRCRAFT CARTWHEELED.
19931006037819A	
19931006038619A	TURNING BASE. TOWER ADVISED 360 FOR TRAFFIC. THROTTLE JAMMED. LANDED ON ROAD. HIT TREES. SHAFT AND CABLE WERE BENT.
19931006041679I	FUEL EXHAUSTION CROSSCOUNTRY. FORCED LANDING IN A FIELD. WINDS ALOFT STRONGER THAN FORECASTED.
19931006042009I	ENCOUNTERED WEATHER EN ROUTE. DUE TO LOW CLOUDS PILOT DECIDED TO LAND ON HIGHWAY.
19931006042089I	WING TIP STRUCK A TRUCK AND BUILDING TO T RAMP.
19931006042419A	HEADWINDS. LOW ON FUEL. STRUCK A STEEL MAILBOX LANDING ON A ROAD. FUEL GAUGE REGISTERED EMPTY.
19931006045389A	DAMAGED BY HARD LANDING ON MOUNTAIN TOP STRIP. STATED A WIND GUST SLAMMED AIRCRAFT INTO GROUND ON FINAL.
19931006046319I	ON LANDING ROLLOUT STRUCK A DEER. MINOR DAMAGE TO LEADING EDGE AND RIGHT WITH FLAP.
19931006047759I	LOST CONTROL ON HIGH SPEED TAXI TEST. VEERED OFF RUNWAY. RUDDER NOT RIGGED PROPERLY. ENGINE MOUNT IMPROPERLY RIGGED
19931006048149I	AT 10 FEET ENGINE TORQUE BEGAN SURGING. INITIATED AUTOROTATION. LANDED HARD.
19931007037849A	PRACTICING QUICK STOP MANEUVERS NEAR GROUND. TAIL ROTOR HIT. HELICOPTER BEGAN SPIN. SETTLED INTO POND. ROLLED OVER.
19931007038379A	ENCOUNTERED CLOUDS EN ROUTE AT NIGHT. APPARENTLY TURNED TO AVOID SAME AND FLEW INTO A SHEER ROCK WALL.
19931007039779A	LOST POWER EN ROUTE. CRASHED IN A CREEK TRYING FOR A SANDBAR. TOO SLOW SLATS EXTENDED. SHORTENED GLIDE.
19931007039879I	RIGHT FRONT WINDSHIELD CRACKED IN OUTSIDE PANEL. EMERGENCY DESCENT. LANDED AT JACKSON.
19931007041959I	PILOT ABORTED TAKEOFF DUE TO RIGHT AUTO FEATHER NOT ARMING.
19931007042069I	LANDING GEAR COLLAPSED ON TOUCH AND GO LANDING. INADVERTENTLY ACTIVATED LANDING GEAR SWITCH.
19931007042099I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT.
19931007042999I	WIND GUST CAUSED PILOT TO LOSE DIRECTIONAL CONTROL ON ROLLOUT. AIRCRAFT GROUND LOOPED. RIGHT GEAR FOLDED.
19931007043029I	AIRPLANE LOST POWER ON TAKEOFF FROM AIRPORT. FORCED LANDING ON ROAD. NOSE GEAR COLLAPSED.
19931007044719A	ON LANDING ROLL LEFT MAIN GEAR FOLDED WHEN PILOT VEERED OFF RUNWAY TOWARD HANGER. STOPPED IN TALL CORN.
19931007045289I	PILOT BECAME LOST EN ROUTE. ASKED SEATTLE AFSS FOR ASSISTANCE. LOW ON FUEL. DIRECTED TO WASCO.
19931007051699I	LEFT GEAR OLEO STRUT SEPARATED FROM AIRCRAFT AFTER LIFTOFF. RETURNED. OLEO BRACE TO STUFFING BOX HAD BROKEOFF.
19931007052509A	DURING TAXI TO RAMP NOTICED OUTER SECTION LEFT WING WAS BENT UP. HAD FAILED CORDWISE DUE TO CORROSION.
19931008038389A	LOST CONTROL ON IFR APPROACH. WEATHER BELOW MINIMUMS AND BELOW FILED ALTERATE MINIMA. INDICATES VERTIGO SPIRAL DIVE
19931008038419A	STRUCK WIRES AND BERM TRYING TO LAND ON A ROAD. FOUND LOOSE FLOAT AND NEEDLE VALVE IN CARBURETOR LOOSE BOWL SCREWS.
19931008038449A	TRIED TO LAND ON CLOSED PRIVATE STRIP. BOUNCED AND NOSED OVER HITTING DIRT BERMS.
19931008038479I	UNABLE TO FULLY EXTEND AND LOCK GEAR DOWN.NOSE GEAR COLLAPSED ON ROLLOUT.RELIEF VALVE IN HYDRAULIC PACK HAD FAILED.
19931008038519A	POWER FAILURE SHORTLY AFTER TAKEOFF.
19931008038589A	UNABLE TO STOP ON 3500 FT ICY RUNWAY. RAN A WHEEL OFF SIDE INTO DIRT TO PREVENT OVERRUN. BOOK CALLS FOR 4700 FEET.
19931008038599A	DURING RECOVERY FROM ENGINE OUT DEMOSTRATION ENGINE FAILED TO RESPOND. NOSED OVER LANDING. SUSPECT CARBURETOR ICE.
19931008041339I	NOSE WHEEL DEPARTED AIRCRAFT ON LANDING ROLLOUT.
19931008041579I	PILOT MADE A HARD LANDING. BOUNCED SEVERAL TIMES. NOSE GEAR COLLAPSED.
19931008041719I	ON LANDING ROLLOUT AIRCRAFT STRUCK A DEER. MINOR DAMAGE TO RIGHT MAIN GEAR.
19931008041769I	ENGINE RUNNING ROUGH. ENGINE QUIT ON FINAL.FORCED LANDING IN A FIELD. NO EVIDENCE OF ENGINE MALFUNCTION.
19931008043259I	SMOKE AND ELECTRICAL FUMES IN COCKPIT. VECTORED TO SELMA. LANDED SAFELY. DETERMINED ALTERNATOR HAD FAILED.
19931008043519I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. DOWN LOCK STIFF DUE TO SUSPECTED LOSS OF LUBRICATION.
19931008043639I	TOTAL ELECTRICAL FAILURE ON IFR FLIGHT. DESCENDED BELOW CLOUDS AND LANDED. HAD AN ALTERNATOR FAILURE.
19931008045609I	NR3 MAIN WHEEL SPUN OFF AXLE AFTER RETRACTION INTO WHEEL WELL. PILOT UNAWARE OF WHEEL. POOR MECHANIC MAINTENANCE.
19931008050039I	PILOT ATTEMPTED TO TAKE OFF ON LAKE SHORE AFTER RAIN. UNABLE TO ATTAIN FLYING SPEED DUE TO MUD. ABORTED.
19931009038359A	DOWNDRAFT AND TURBULENCE ON BALLOON FESTIVAL FLIGHT. TRIED BURN TO STOP DESCENT. BALLOON COLLAPSED. HIT POWERLINE.
19931009038499A	DARTED LEFT ON LANDING. GROUND LOOPED OFF RUNWAY. NOSED OVER. WHEEL BOLT BACKED OUT AND CONTACTED BRAKE CALIPER.
19931009038549I	PILOT LOST DIRECTIONAL CONTOL ON A LEFT QUARTERING TAILWIND GUST. DEPARTED LEFT SIDE OF RUNWAY.
19931009038569A	DRIFTED OFF RUNWAY ALIGNMENT ON CROSSWIND LANDING. RAN OFF RUNWAY. AVOIDED PARKED AIRCRAFT BUT STRUCK NDB ANTENNA.
19931009038609A	AIRCRAFT OFFSHORE OF LAKE ONTARIO AFTER DEPARTING AIRPORT.
19931009041469I	WING TIP STRUCK A SURVEILANCE CAMERA WHILE TAXIING FOR DEPARTURE. WAS DIVERTED TO A SIDE RAMP TO HOLD FOR WEATHER.
19931009043269I	GEAR LIGHT FLICKERED AND WENT OUT. GEAR RECYCLED.CO-PILOT STATED GEAR DOWN AND LOCKED. LANDED GEAR UP.
19931009043449I	PILOT STATED HE FORGOT TO LOWER LANDING GEAR. LANDED GEAR  UP.
19931009043789I	PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19931009044409I	NOSE GEAR COLLAPSED ON TAKEOFF ROLL. UNABLE TO FIND ANY DEFECTS.
19931009052619A	LANDED LONG ON SHORT STRIP. OVERRAN END INTO A FENCE. HAD QUARTERING TAIL WIND. ONE WAY STRIP AND MISJUDGEMENT.
19931010038369A	OBSERVED LOW PASSES OVER PRIVATE STRIP THEN VERTICAL PULLUP. STALLED. SPUN VERTICALLY TO GROUND. CORONARY DISEASE.
19931010038459A	BOUNCED CAME DOWN IN A SKID. CLIMBED TO 80 FT IN NOSE HIGH ALTITUDE. STALLED COLLIDED WITH TREES AND TERRAIN.
19931010038529A	DURING SWATH RUN STRUCK COTTON TRAILER AND TWO TRUCKS. BURNED. PILOT DIED DUE TO SPILL OF TOXIC CHEMICAL AND FIRE.
19931010038579A	TOO LOW AND SLOW ON FINAL. DROPPED NOSE TO GAIN AIRSPEED. STRUCK A VEHICLE ON ROAD ALONG SOUTH BOUNDRY OF RUNWAY.
19931010041509I	PILOT STATED GEAR HANDLE WAS LOWERED. DID NOT VERIFY GEAR WAS DOWN. LANDED GEAR UP.
19931010043539I	NR1 ENGINE OIL TEMPERATURE RISE. ENGINE SHUT DOWN. LANDED AT DESTINATION. FUEL OIL HEATER VALVE STUCK OPEN.
19931010043579I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT.
19931010044989I	UNABLE TO LOCK GEAR DOWN. ELECTED TO LAND GEAR UP.
19931010045099I	ENGINE FAILURE IN FLIGHT. FORCED LANDING. ENGINE WILL BE DISASSEMBLED TO DETERMINE CAUSE.
19931010045109I	BALLOON LANDED IN OPEN FIELD. BUMPED SEVERAL TIMES. BASKET TURNED OVER ON SIDE. PASSENGER STRUCK HEAD ON BURNER.
19931010048529I	PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19931010052189I	ENGINE QUIT ON FINAL.LANDED LONG AND FAST. DEPARTED END OF RUNWAY. FUEL WAS EXHAUSTED.
19931011038399A	FLYING JUST ABOVE TREE TOPS VIEWING FALL COLORS. FLEW INTO TREES AT CRUISE SPEED. ENGINE POWER AT IMPACT.
19931011038409A	CHECK OUT FOR FOREIGN ATP PILOT. FLEW UP CANYON BUT EXIT OBSCURED. TRIED TURN AROUND. STRUCK SIDE OF CANYON.
19931011038429A	RAN OUT OF FUEL ON ILS APPROACH. DITCHED IN A LAKE. FAILED TO HAVE PROPER FUEL RESERVE.
19931011038489I	COLLIDED WITH GROUND UNDER UNDETERMINED CIRCUMSTANCES WHILE ATTEMPTING TO LAND IN AN OPEN FIELD.
19931011038509A	JUST PURCHASED. LOST DIRECTIONAL CONTROL LANDING. SKIDDED OFF RUNWAY. COLLAPSED LEFT MAIN GEAR.
19931011042979I	PILOT BECAME DISORIENTATED WHILE TAXIING AT NIGHT. DEPARTED TAXIWAY ONTO GRASS AND DOWN A LARGE DRAINAGE DITCH.
19931011044799A	STALLED IN CLIMBING LEFT TURN AFTER TAKEOFF. ENTERED SPIN BUT RECOVERED PRIOR TO IMPACT. BLAMED WIND GUST.
19931011045309I	TORQUE AND EGT FLUCTUATION ON RIGHT ENGINE. EMERGENCY LANDING AT GATCHELLVILLE. CHANGED TORQUE CONDITION.
19931011046379I	PASSENGER BEGAN TO VOMIT ON ROLLOUT. PILOT ATTEMPTED TO HELP PASSENGER. LOST CONTROL AND VEERED OFF RUNWAY.
19931012038539A	NOSE GEAR COLLAPSED DURING TURN OFF FROM RUNWAY.
19931012038639A	FLIPPED OVER WHILE TAXIING.
19931012038649A	SHORT FIELD LANDING. STUDENT ACCIDENTLY REVERSED PROPS. CFI TRIED RECOVER. PITCHED DOWN. LANDED HARD. SPAR DAMAGED.
19931012038699A	DURING DUAL FLIGHT. LEFT REAR TAILBOOM SUPPORT STRUCTURE ATTACH. CLUSTER ITTING BROKE. ROTORS STRUCK TAILBOOM.
19931012038729A	
19931012039039A	
19931012040599A	DESCENDED BELOW MDA ON IFR APPROACHED. WARNED BY TOWER PULLED UP AFTER HITTING GROUND. DIVERTED TO AXH LANDED OK.
19931012040949I	ENGINE FAILED ON CLIMB. EMERGENCY LANDING IN FIELD.
19931012043039I	NR2 ENGINE FIRE WARNING. ENGINE SHUT DOWN. LANDED AT CORPUS. FOUND ELECTICAL CONNECTION HAD SHORTED.
19931012043289I	APPEARS PILOT MADE A HARD LANDING. NOSE GEAR AND PROPELLER DAMAGED.
19931012045579I	THE GREEN LIGHT ON APPROACH. NOSE GEAR COLLAPSED ON ROLL OUT. NOSE GEAR BELLCRANK BALL NOT IN STEERING CHANNEL.
19931013038669I	PILOT BOUNCED ON LANDING. NOSE GEAR COLLAPSED ON SECOND TOUCHDOWN.
19931013038719A	REPORTED RIGHT ENGINE SURGE AND LOST POWER. ENGINE OVERHEATED. ELECTED TO DITCH IN OCEAN. BELEIVES BAD MAGNETO.
19931013041969I	ON TAKEOFF ROLL WITH LEFT ENGINE STRUCK A DEER. ABORTED TAKEOFF.
19931013043509I	ENGINE RUNNING ROUGH. PRECAUTIONARY LANDING. FOUND ENGINE EXHAUST HANGER HAD FAILED.
19931013043609I	STUDENT PILOT MADE A HARD LANDING WHILE PRACTICING TOUCH AND GO. NOSE WHEEL STRUT DAMAGED.
19931013045329I	DURING A POWER OFF MANEUVER STUDENT APPLIED FULL POWER. RPTM REMAINED AT IDLE. FORCED LANDING.BROKEN THROTTLE CABLE
19931013047619I	LEFT WING TIP STUCK A DEER ON LANDING ROLLOUT.
19931013047949I	CARGO POD DOOR OPENED ON APPROACH. SEVERAL SMALL PACKAGES FELL OUT. DOOR IMPROPERLY SECURED BY CARGO HANDLERS.
19931014039459A	LOST OIL PRESSURE. ENGINE FAILED. NOSED OVER ON FORCED LANDING. DIPSTICK LAYING LOOSE. LOST OIL THROUGH OIL FILLER.
19931014041649I	PILOT DISTRACTED BY OTHER ACTIVITIES. FAILED TO LOWER LANDING GEAR. LANDED GEAR UP.
19931014043769I	LEFT MAIN UNSAFE GEAR LIGHT ON CLIMB. DIVERTED TO CLEVELAND. FOUND A BROKEN LEFT MAIN GEAR DOOR DRIVE ARM.
19931014043909I	FUEL LEAKING FROM LEFT ENGINE NACELLE. RETURNED. FOUND SEVERAL O RINGS ON FUEL NOZZLE TRANSFER TUBES.
19931014044929I	STUDENT BOUNCED AIRCRAFT ON TOUCH AND GO TAKEOFF. INSTRUCTOR TOOK CONTROL. STUDENT RETRACTED FLAPS. HARD LANDING
19931014046309I	HOT ENGINE START. THROTTLE IN ADVANCED POSITION. HIGH RPM ON START. AIRCRAFT MOVED FORWARD. STRUCK A FENCE.
19931014046369I	PILOT STATED AIRCRAFT DID NOT ACCELERATE PROPERLY. ABORTED.DEPARTED END OF RUNWAY. FOUND NO MECHANICAL FAULT.
19931014047969I	LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED OFF RUNWAY. FOUND BROKEN WIRE ON NOSE STEERING SYSTEM.
19931014052139A	ENGINE LOST POWER APPROACHING AIRPORT. STRUCK FENCE AND VEHICLE LANDING SHORT. NO USEABLE FUEL ON BOARD.
19931015039409A	FAILED TO CLIMB ON IFR TAKEOFF. STRUCK TRUCK BARNS AND TRAILER. BURNED. LOW TIME IFR PILOT FAILED ESTABLISH CLIMB.
19931015039419A	OBSERVED RETURNING TO AIRPORT. LOST CONTROL. NOSED OVER PRIOR IMPACT. OVER GROSS. FAILED TO SECURE 5 BATTERY CARGO.
19931015039489A	LOST CONTROL LANDING BEHIND A C130 AIRCRAFT. ON FLARE PITCH UP AND RIGHT ROLL. STRUCK TAXI SIGN. NOSED OVER.
19931015039509A	ENGINE QUIT ON LAST LEG OF ROUND ROBIN FLIGHT. CRASH LANDED IN DESERT. FUEL TANKS EMPTY OF USABLE FUEL.
19931015039559A	MISSED BANNER PICKUP. STEEP BANK ON GO AROUND. STALLED. RECOVERED STALLED AGAIN AND CRASHED.
19931015041499I	PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19931015041609I	ENGINE QUIT ON CLIMB. MADE OFF AIRPORT LANDING. LANDED SAFELY.
19931015041899A	HIGH SINK RATE OVER RUNWAY. LANDED HARD AND FLAT ON ALL 3 GEARS. FLEW TO BASE. DISCOVERED STRUCTIAL DAMAGE.
19931015041919A	LOW BATTERY. GOT OUT TO TURN PROP THRU. MAGS ON THROTTLE OPEN BRAKES OFF. ENGINE STARTED PROP HIT PILOT IN THE HEAD
19931015043299I	ROUGH RUNNING ENGINE. DROP IN OIL PRESSURE. EMERGENCY LANDING IN FIELD.
19931015044729A	TURBULENCE ON FINAL. LANDED SHORT. STRUCK DIRT EMBANKMENT.
19931015045069I	PILOT STATED HE FORGOT TO LOWER LANDING GEAR. LANDED GEAR U.
19931015045279I	NO EGT RISE ON NR1 ENGINE START. START ABORTED.FUEL COMING FROM NR1 ON RESTART. FUEL IGNITED. FIRE EXTINGUISHED.
19931015045649I	PILOT AT HOVER PRIOR TO TAKEOFF. LOST TAIL ROTOR CONTROL. AFT TAIL ROTOR DRIVE SHAFTS SEVEN PLATE COUPLING FAILED.
19931015046269I	PILOT FLEW RIGHT TURN PATTERN. FLEW CLOSE TO UNITED EXPRESS. MADE GO AROUND. LANDED SAFELY ON NEXT ATTEMPT.
19931016039439A	REPORTED ENGINE PROBLEM ON CLIMBOUT BEGAN TURN BACK TO AIRPORT. STALLED. CARBURETOR CORRODED. DIRT IN FLOAT BOWL.
19931016039449A	STRUCK TREES EN ROUTE AT NIGHT. CLOUDS AND FOG IN AREA. PILOT NOT USED TO EARLY HOURS MAY HAVE FALLEN ASLEEP.
19931016039479A	MAGNETO FELL OFF AIRCRAFT AFTER GEAR RETRACTED, TOTAL ENGINE FAILURE, LANDED WHEELS UP.
19931016039519A	NOTICED GEAR UP ON FLARE. DITCHED UP ON GO AROUND. STALLED AND IMPACTED ON CLIMBING TURN OUT.
19931016039549A	BELEIVED ELECTRICAL PROBLEM AND SMELL SMOKE.  GROUND LOOPED LANDING TO PREVENT OVERRUN FIELD. NO ELECTRICAL PROBLEM
19931016044359I	BALLOON BASKET SKIDDED INTO A TREE WHILE ATTEMPING TO LAND IN HIGH WINDS.
19931016046659I	CYCLIC CONTROL SYSTEM PROBLEM. NR2 HYDRAULIC PRESSURE ZERPO.LANDED FROM HOVER UNSAFE NOSE GEA.FAULTY HYDAULIC PIMP.
19931016046669I	PILOT MISUNDERSTOOD NEW TAXI ROUTE. STOPPED ON CLOSE PORTION. MADE A 180 DEGREE RURN. NOSEWHEEL LEFT PAVED SURFACE.
19931016048289I	PILOT FLEW HOT AIR BALLOON 6 TO 8 FEET OVER HIGHWAY IMPENDNG AUTO TRAFFIC IN VIOLATION OF STATE TRAFFICE LAWS.
19931016048299I	PILOT FLEW HOT AIR BALLOON 6 TO 8 FEET OVER HIGHWAY IMPENDING AUTO TRAFFIC IN VIOLATION OF STATE TRAFFIC LAWS.
19931016052489A	FLYING TEN FEET OFF WATER WING TIP HIT WATER WHILE AVOIDING A BIRD. RETURNED TO BASE.
19931017039389A	DESCENT RATE INDICATES LOST CONTROL EXCEEDED DESIGN LOAD. HORIZONTAL STABILIZERS AND ELEVATORS SEPARATED IN FLIGHT.
19931017039429A	CONTINUED FLIGHT INTO IMC AT TREE TOP LEVEL. LOST CONTROL. HIGH SPEED GROUND IMPACT. NO RECORD WEATHER BRIEFING.
19931017039529A	OBSERVED SLOW CLIMBOUT LOW POWER GEAR NOT UP. STALLED. DIVED INTO GROUND. NO ENGINE SOUNDS PRIOR PITCH DOWN.
19931017039749A	DURING RUNUP ON RAMP PILOTS MOTHER WAS HIT BY THE WHIRLING PROPELLER AS SHE APPROACHED AIRCRAFT UNSEEN BY PILOT.
19931017040429A	NO WEATHER BRIEF. AIRMETS ON BAD WEATHER EN ROUTE. IMPACTED TREES SHORT OF DESTINATION.
19931017040469I	LANDED TOO FAST. DEPARTED END OF RUNWAY.
19931017043319I	ENGINE RPM DROPPED. FORCED LANDING ON BEACH. NOSE WHEEL COLLAPSED ON ROLLOUT ON SANDY BEACH.
19931017043819I	UNCONTROLLED PRESSURE CLIMB IN FLIGHT. RAPID DESCENT ON LOW ALTITUDE. CONTINUED FLIGHT. CHANGED OUT FLOW VALVE.
19931018039729A	DEMO OF PINNICLE LANDING. ENCOUNTERED WINDSHEAR. LANDED SHORT OF MOUNTAIN TOP. ROLLED OVER.
19931018039739I	TAXIED BEHIND A 757 THAT HAD PUSHED BACK FROM GATE. JET BLAST CAUSED N2162R TO UPSET. WING TIP HIT PAVEMENT.
19931018039759A	HEARD NOISE ON LONG LIFT. PITCHED UP SWUNG LEFT AND RIGHT LOST ROTOR RPM. FELL INTO TREES. COLLECTIVE SERVO FAILED.
19931018041749I	DROP IN OIL PRESSURE. ENGINE QUIT. FORCED LANDING AT PRIVATE STRIP.
19931018043109I	PILOT ENCOUNTERTED HAIL IN LEVEL FLIGHT. CONTINUED TO DESTINATION. MINOR DAMAGE.
19931018045249I	PILOT ENTERED RUNWAY 21R ENVIRONMENT WITHOUT ATC PERMISSION.LANDING  AIRCRAFT HAD TO SWERVE TO AVOID A COLLISION.
19931018045489I	NR1 ENGINE FAILED ON CLIMBOUT. RETURNED. FOUND THE TURBINE HAD FAILED.
19931018046259I	RIGHT MAIN LANDING GEAR WAS JUST OFF RIGHT EDGE OF RUNWAY. STRUCK A RUNWAY LIGHT.
19931018047779I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. FOUND NOSE GEAR ROD ND HAD FAILED.
19931018048489I	AIRCRAFT PROPELLER STRUCK AN UNKNOWN OBJECT WHILE TAXIING FOR DEPARTURE. UNABLE TO DETERMINE WHAT PROPELLER HIT.
19931019039769A	STRUCK WIRES WHILE SCUD RUNNING AT LOW ALTITUDE. IMPACT SHEARED TAIL ROTOR SPUN TO LEFT. IMPACTED. ROLLED OVER.
19931019039789A	REPORTED ROUGH ENGINE ON TAKEOFF.  RAN INTO CHAIN LINK FENCE OFF END RUNWAY. NO ENGINE ANOMALIES FOUND.
19931019040449I	LOSS OF POWER IN FLIGHT. ENTERED AUTORATITION. LANDED WITH MINOR DAMAGE.
19931019044309I	PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19931019044379I	NR2 ENGINE ACCELERATED TO HIGH POWER ON ENGINE START. MOVED. HIT TOW VEHICLE. THROTTLE IN INCORRECT POSITION.
19931019044859I	NR2 ENGINE FAILED AFTER TAKEOFF. RETURNED. LANDED SAFELY. FOUND NR6 COMPRESSOR DISK HAD FAILED.
19931019050109I	AIRCRAFT BOUNCED ON LANDING. PORPOISED SEVERAL TIMES. NOSE WHEEL DAMAGED.
19931020040149I	UNABLE TO EXTEND LANDING GEAR. LANDED GEAR UP. HAD COMPLETE LOSS OF HYDRAULIC FLUID.
19931020040159A	RIGHT WING STRUCK UNKNOWN OBJECT DURING LANDING ATTEMPT ON A BEACH. MADE GO AROUND AND RETURNED TO BASE.
19931020040349I	NOSEWHEEL AXLE BROKE AS AIRCRAFT WAS TURNING OFF RUNWAY ONTO TAXIWAY.
19931020041949I	UNSAFE NOSE GEAR LIGHT ON APPROACH. RECYCLED. MADE FLYBY. LANDED SAFELY. NOSE GEAR MICRO SWITCH LUBRICATED.
19931020044829I	RIME ICE AT ALTITUDE.TURNED ON ANTI-ICE SYSTEMS. ALTERNATORS FAILED. LANDED BROKEN WIRE ON LEFT ENGINE PROPELLER.
19931020044869I	LOST HYDRAULIC PRESSURE INFLIGHT. UNABLE TO LOCK GEAR DOWN. NOSE GEAR COLLAPSED ON ROLLOUT.
19931020045039I	HYDRAULIC SYSTEM FAILURE ON FINAL. EMERGENCY GEAR EXTENSION USED. LANDED SAFELY.
19931020045299I	DC POWER FAILURE. ENGINE QUIT. ABLE TO RESTART AT LOWER ALTITUDE. PRECAUTIONARY LANDING. FAILED GENERATOR ARMATURE.
19931020045869I	CHUTIST MISMANAGED BOTH MAIN CHUTE AND RESERVE CHUTE WHILE MAKING A FREE FALL JUMP. IMPACTED THE GROUND.
19931020046209I	UNABLE TO MAINTAIN FLYING SPEED ON TAKEOFF ROLL. ABORTED. DEPARTED END OF RUNWAY. THOUGHT HE HAD WIND SHIFT.
19931020048699I	ENGINE QUIT ON SHORT FINAL. LANDED BESIDE RUNWAY ON GRASS. HAD CROSSWIND. LEFT GEAR COLLAPSED AFTER HITTING SIGN.
19931021040359I	LEFT ENGINE COWL DOOR ASSEMBLY DEPARTED AIRCRAFT IN FLIGHT. LANDED SAFELY.UNABLE TO FIND DOOR TO DETERMINE CAUSE.
19931021040389A	ADVISED BY TOWER GO AROUND DURING PRACTICE SINGLE ENGINE. OPERATING ENGINE NOT CLEARED. OVER BOOSTED IDLED ENGINE.
19931021040419I	UNSAFE GEAR INDICATION ON APPROACH. MADE A FLY BY. GEAR APPEARED NORMAL. NOSE GEAR COLLAPSED ON ROLLOUT.
19931021040819A	BALLOONED ON CROSSWIND LANDING. TOUCHED DOWN LAST 150FT. RAN OFF END AND NOSED OVER. TOO MUCH WIND FOR SAFETY.
19931021044109I	EVERGREEN AIRLINES CALLED FAA IN NEW YORK.HAD REASON TO SUSPECT PILOT INTOXICATED. CREW GIVEN ALCOHOL TESTS.
19931021044349I	PROPELLERS BECAME UNSYNCHRONIZED AFTER TAKEOFF. RETURNED. ONE ENGINE LANDING. REPLACED MICROSWITCH.
19931021045509I	FLAMES OBSERVED IN OVERHEAD STORAGE COMPARTMENT. GROUND CREW PUT OUT FIRE. AC CANNON PLUG HAD SHORTED OUT.
19931021045879I	FIRE SMOKE FROM RIGHT ENGINE ON CLIMB. SHUT ENGINE DOWN.RETURNED. LANDED SAFELY. OIL COOLER RETURN LINE LOOSE.
19931021046539I	RIGHT GEAR COLLAPSED WHILE TAXIING. ENCOUNTERED CROSSWIND ON TOUCH DOWN.CAUSED A SIDE LOAD ON RIGHT LANDING GEAR.
19931021047959I	TOTAL ENGINE FAILURE IN FLIGHT. AUTOROTATION TO WATER. DEPLOYED EMERGENCY RAFT.
19931021050099I	UNABLE TO LOWER LEFT GEAR. ELECTED TO LAND GEAR UP.LEFT GEAR JAMMED ON UP LOCK BRACKET DUE TO WORN,RUSTED BOLT.
19931021051129I	NARRATIVE: ON OCTOBER 21, 1993 AT 1558 LOCAL TIME, AIRCRAFT N8127L, A CESSNA 210L OWNED BY FLYING COUNTRY CLUB OF COAL VALLEY, IL OPERATED BY MIKE NEELS A PRIVATE PILOT CERTIFICATE NUMBER 480703642 DEPARTED MOLINE QUAD CITY AIRPORT RUNWAY 27 NORTH BOUND. NINE MILES NORTH OF THE AIRPORT THE PILOT REPORTED TO THE MOLINE TOWER THAT HE SMELLED SMOKE AND WAS RETURNING TO THE AIRPORT. THE AIRCRAFT LANDED WITH THE GEAR UP. THE AIRCRAFT SUSTAINED DAMAGE TO THE BELLY AND PROPELLER. AN INVESTIGATION DETERMINED THE STARTER HAD REMAINED ENGAGED WHICH CAUSED THE ALTERNATOR TO GO OFF LINE AND DRAINED THE CHARGE FROM THE AIRCRAFT BATTERY PREVENTING THE LANDING GEAR FROM OPERATING. A MALFUNCTION AND DEFECT REPORT WAS FORWARDED. THIS INVESTIGATION IS CLOSED.
19931022040379A	LANDED IN FIELD.
