c5	remark
19830530021819A	NO 3 CYLINDER AND PISTON DEPARTED THE ENGINE THROUGH THE FORCED LANDING IN AREA OF STUMPS AND LOGS.
19830530021939A	TOOK OFF WITH LONG LINE AND LOAD ATTACHED. NOSE JERKED DOWN AT END OF THE LINE. CRASHED INVERTED.
19830530021949A	STRUCK THE SIDE OF A CLOUD OBSCURED MOUNTAIN. INDICATES PILOT WAS FOLLOWING A FREEWAY PRIOR TO IMPACT. NO WX BRIEF.
19830530025269A	PILOT RUN LEFT TANK DRY AND ENGINE QUIT. AIRCRAFT DAMAGED DURING EMERGENCY LANDING. RIGHT TANK FULL OF FUEL.
19830530025289A	TAXIED INTO A SOFT SPOT AND NOSED OVER AFTER LANDING ON A GRAVEL SANDBAR. UNSUITABLE TERRAIN.
19830530025329A	FUEL LINES HAD BEEN REROUTED TO A CONDITION THAT STARVED THE RIGHT ENGINE. AIRCRAFT WON'T FLY ON ONE ENGINE. CRASHE
19830530026759A	PILOTS ATTEMPTING TO SALVAGE A POOR APPROACH STALLED AIRCRAFT RESULTING IN A HARD LANDING.
19830530029539I	LANDED GEAR UP DURING A COMMERICAL FLIGHT TEST GIVEN BY A FAA DESIGNATED EXAMINER.
19830530029699A	MADE EARLY LIFTOFF FROM A FARM FIELD. FAILED TO GAIN ALTITUDE AND STRUCK A FENCE. NO ENGINE DEFECTS AS REPORTED.
19830530030409I	FIRE WARNING LIGHT ON #2 ENGINE ILLUMINATED. ENGINE SECURED. FOUND A RUPTURED 8TH STAGE DUCT.
19830530030479I	TAXIED INTO GENERAL AVIATION RAMP INSTEAD OF TAXIWAY. JET BLAST DAMAGED TWO TIED DOWN AIRCRAFT.
19830530031619I	RIGHT MAIN GEAR BROKE OFF DURING TAKEOFF FROM A ROUGH FIELD AFTER STRIKING A DIRT PILE.
19830530032289I	LANDED WITH GEAR RETRACTED. STATED HE DID NOT PUT GEAR DOWN ON DOWNWIND DUE TO WIND CONDITIONS. 30 MPH WIND GUSTS.
19830530034589A	ENCOUNTERED ROUGH AIR. MADE A HARD LANDING ON A DIRT ROAD. A PASSENGER RECEIVED A BROKEN ANKLE ON GROUND IMPACT.
19830530034859I	ENGINE LOST POWER ON CLIMBOUT LANDED AT NEARBY AIRPORT. BOTH MAGNETO DISTRIBUTOR BLOCKS LOOSE.
19830530035239I	FORGOT TO LOWER LANDING GEAR. LANDED WITH GEAR UP.
19830530037619I	VFR PILOT ACCEPTED AN IFR CLEARANCE, WAS CONFUSED ON APPROACH, BECAME INVERTED IN A THUNDERSTORM. RECOVERED.LANDED.
19830530037749I	PILOT BECAME ILL EN ROUTE.  WIFE A NON PILOT ASSISTED ON THE CONTROLS. SAFE LANDING.  PILOT HAD FOOD POISONING.
19830530041209I	NOSE GEAR PARTIALLY COLLAPSED ON LANDING ROLLOUT.  SHOCK RETAINING PIN WAS MISSING.
19830530059049A	TOW BAR ATTACHED ON TAKEOFF. BEGAN 23 LANDING WITH FRONT ENGINE FEATHERED THEN TRIED TO GO AROUND DUE TO TAILWIND.
19830530061169I	PILOT REPORTED FATIGUE CAUSED HIM TO LAND THE AMPHIBIOUS AIRCRAFT ON THE RUNWAY WITH THE WHEELS UP.
19830530072029A	VEERED OFF ILS AND BECAME TOO LOW AFTER MARKER INBOUND. STRUCK A POWERLINE STATIC CABLE. WEATHER BELOW MINIMUMS.
19830530075639I	ENGINE QUIT NEAR DESTINATION. ENGINE HAD SWALLOWED A VALVE THAT COMPLETELY DESTROYED THE ENGINE. WAS NEAR TBO.
19830530075799A	CRASH OCCURRED WHEN LEFT ENGINE FAILED DURING 360 TURN FOR SPACING ON FINAL APPROACH FOR LANDING.
19830531021349A	BUSTED MINIMUM DESCENT ALTITUDE AND STRUCK TREES ON MISSED APPROACH. REMAINED AIRBORNE AND LANDED AT AN ALTERNATE.
19830531021359A	ICE ACCUMULATED ON WINGS DURING APPROACH AND PILOT ATTEMPTED EMERGENCY LANDING. AIRCRAFT FLIPPED INVERTED.
19830531021369A	LOST CONTROL ON TAKEOFF IN GUSTY CROSSWIND. AIRCRAFT CARTWHEELED. CROSSWIND COMPONENT WAS EXCESSIVE.
19830531021399A	LOST CONTROL AND ROLLED INVERTED ON CLIMBOUT. POSSIBLE LOSS OF LEFT ENGINE AND OR LOADED OVER GROSS WEIGHT.
19830531021979A	AIRCRAFT MADE LANDING WITH NOSE WHEEL AND DOOR MISSING, ALSO ONLY ONE SEAT IN AIRCRAFT AND MARIJUANA RESIDUE.
19830531022019A	RAN OUT OF LIFT RETURNING TO AIRPORT. LANDED IN A FIELD OF UNCUT HAY AND GROUND LOOPED.
19830531022049A	SETTLED BACK TO GROUND, BOUNCED AND FLIPPED OVER ON ATTEMPTED DOWNHILL DOWNWIND TAKEOFF. AIRCRAFT BURNED.
19830531028849I	BOTTOM END OF RIGHT MAIN GEAR BROKE OFF WHEN BRAKES WERE APPLIED TO TURN OFF THE RUNWAY. WHEEL DAMAGED A FLAP.
19830531028939I	ENGINE LOST ALL POWER. LANDED ON A HIGHWAY. CRANKSHAFT GEAR DOWEL PIN HAD SHEARED.
19830531031069I	CONTROL COLUMN AFT MOVEMENT WAS RESTRICTED ON TAKEOFF. REPLACED ELEVATOR POWER CONTROL AND CENTERING UNITS.
19830531031699I	STUDENT RAISED THE GEAR LEVER AFTER LANDING. INSTRUCTOR PUT IT BACK DOWN BUT THE NOSE WHEEL WAS ALREADY RETRACTING.
19830531032149I	NOSE GEAR COLLAPSED WHEN STUDENT ALLOWED NOSE WHEEL TO    HIT FIRST. MAKING TOUCH AND GO LANDINGS.
19830531032399I	WOODEN PROPELLER BROKE OFF WHILE PRACTICING AEROBATICS.   ENGINE SHUT DOWN. FORCED LANDING. NONCERTIFIED PROPELLER.
19830531032509I	NOSE GEAR FAILED TO RETRACT OR LOCK DOWN. LANDED ON FOAMED RUNWAY. SHIMMY DAMPER CASTING HAD BROKEN.
19830531032689I	NOSE WHEEL COLLAPSED ON A HARD NOSE FIRST LANDING.
19830531034309I	NOISE ON GEAR RETRACTING. RIGHT GEAR STAYED DOWN. ON LANDING, RIGHT GEAR COLLAPSED. PUSH ROD END BOLT BROKE.
19830531036319I	NOSE GEAR PARTIALLY RETRACTED WHILE TAXING FOR TAKEOFF. COULD HAVE MOVED THE GEAR ACTUATOR. FOUND GEAR SYSTEM OK.
19830531040129I	TAIL ROTOR BLADE CONTACTED THE OUTER PIPE SUPPORT OF THE SAFETY NET DURING LANDING APPROACH.
19830531046169I	AN UNOCCUPIED AUTO ROLLED INTO THE TAIL ROTOR WHILE LOADING PATIENT ON HELICOPTER WITH ROTORS IDLING.
19830531059569A	ENGINE QUIT ON ACCEPTANCE FLIGHT FOR OWNER. CRASHED INTO TREES.  TURBOCHARGER OIL SCAVENGER LINE HAD CRACKED.
19830601021959A	AIRCRFT VEERED OFF RUNWAY ONTO SOFT GROUND. WHEELS SANK IN, AND AIRCRAFT FLIPPED INVERTED.
19830601021989A	ENGINE FAILED IN PATTERN. HIT A DITCH ON OFF RUNWAY LANDING. A USED MAGENTO RECENTLY INSTALLED HAD WORN OUT POINTS.
19830601021999A	RAN OUT OF FUEL OFFSHORE. DITCHED IN OCEAN. FAILED TO ASCERTAIN SAFE FUEL SUPPLY FOR THE IFR FILED FLIGHT.
19830601022009A	PILOT PRACTICING AEROBATICS FOR AIRSHOW ENTERED INVERTED SPIN AND COULD NOT RECOVER BEFORE CRASHING TO GROUND.
19830601022029A	SEAPLANE TOOK OFF FROM CANAL AND ENTERED STEEP CLIMB AND STALLED AND CRASHED BACK INTO CANAL.
19830601022039A	ADJUSTING SCREW ON RIGHT MAIN GEAR RETRACTION LINKAGE FAILED. PN 08411131. LANDING GEAR COLLAPSED ON TOUCHDOWN.
19830601022129A	RAN OFF END OF WET RUNWAY ON LANDING ROLL WHILE TRYING TO TURN OFF ON A TAXIWAY. STRUCK A LARGE BOULDER.
19830601022889A	RAN OUT OF FUEL OVER A WOODED AREA. AUTOROTATED INTO TREES.  SUMP DRAIN FITTING LEAKING. FAILED TO NOTE LOW FUEL.
19830601030129I	LOST AIRSPEED IN A SLIP. RECOVERED BUT HIGH SINK RATE CAUSED HARD THREE POINT IMPACT. SHEARED NOSE WHEEL BOLTS.
19830601030779I	CABIN PERSONNEL STRUCK HER HEAD ON A FOLDING SHELF IN THE P LIFT. FOUND LATCH FOR THE SHELF WAS LOOSE.
19830601031669I	LOST COMPLETE PRESSURIZATION AT CRUISE ALTITUDE. ALL MASKS DEPLOYED. FOUND BIRD NEST JAMMED IN VALVE BUTTERFLY.
19830601033629I	AIRCRAFT SEVERED POWERLINES  WHILE PILOT WAS SUPPOSED TO BE ON A TRAINING FLIGHT. LANDED WITH NO DAMAGE.
19830601042599I	FORGOT TO LOWER NOSE GEAR. LANDED WITH NOSE GEAR UP. WARNING LIGHT ON LOW INTENSITY. NO GEAR HORN ON HOMEBUILT.
19830602022069A	AIRCRAFT STRUCK UTILITY POLE AND CRASHED. WITNESS HAD OBSERVED PILOT DRINKING ALCOHOL BEFORE FLIGHT.
19830602022079A	CRASH OCCURRED DURING EMERGENCY LANDING AFTER ENGINE QUIT DUE TO MAGNETO BREAKING LOOSE.
19830602022109A	LOST POWER ON CLIMBOUT. STRUCK A DIRT MOUND ON AUTOROTATION LANDING. FOUND CLOGGED FUEL INJECTOR NOZZLES.
19830602022149A	WIND SHEAR CAUSED LANDING SHORT OF RUNWAY. AIRCRAFT VEERED LEFT, HIT HANGAR. WIND EXCEEDED MAX. CROSSWIND COMPONENT
19830602022299A	PILOT LOST DIRECTIONAL CONTROL DURING LANDING IN STRONG CROSSWIND CONDITIONS.
19830602022529A	AIRCRAFT CRASHED DURING LOW LEVEL MAGNETOMETER SURVEY OPERATIONS. CAUSE UNDETERMINED.
19830602029119I	LEFT THE AIRCRAFT WITH ENGINE IDLING TO CLOSE THE HANGAR DOOR. ENGINE REVVED. AIRPLANE RAN INTO VASI LIGHTS
19830602030109I	HELICOPTER TIPPED OFF A MOBILE LANDING PLATFORM AS PILOT TRIED TO LAND. IMPACT WITH THE GROUND BENT THE SKIDS.
19830602032369I	LOST #3 ENGINE RIGHT SIDE ENGINE REVERSER COWLING WHILE LANDING. REPLACED REVERSER ASSEMBLY.
19830602038239I	RIGHT GEAR UNSAFE LIGHT. LANDED WITHOUT INCIDENT. GEAR DOWN LATCH NOT LOCKED. NEEDED CLEANING AND LUBRICATING.
19830602038509I	WAKE TURBULENCE FROM A DEPARTING 747 LIFTED THE AIRCRAFT AS IT SAT IDLING WAITING FOR TAKEOFF.
19830602041529I	TAXIIED DOWN A STEEP ROUGH HILL TO REPARK AIRCRAFT. NOSE WHEEL HIT A HOLE. AIRCRAFT NOSED OVER.
19830602042339I	MAIN CHUTE LINE TANGLED. CAUSED SPIRAL. WAS CUTAWAY. D RING ON RESERVE CHUTE NOT PROPERLY SECURED. CAME LOOSE.
19830602047539I	ENGINE LOST POWER. FORCED LANDING. MAIN ROTOR BLADES STRUCK TAIL DRIVE SHAFT. FOUND WATER IN TANKS AND SUMP.
19830602051929I	STRUCK A FENCE POST ON SHORT FINAL WHILE LANDING ON A PRIVATE ROAD.
19830602075759A	FIRE STARTED FROM UNKNOWN SOURCE IN AFT LAVATORY. EMERGENCY LANDING WAS MADE AND AIRCRAFT BURNED.
19830603022569A	LOST ALTITUDE ON A 4 POINT ROLL WAIVER DEMONSTRATION. A WING HIT THE GROUND ON ATTEMPTED ROLLOUT. CARTWHEELED.
19830603022629A	AIRCRAFT LANDED MID POINT ON SHORT RUNWAY AND RAN OFF SIDE ONTO SOFT SOIL CAUSING NOSEOVER.
19830603022829A	LEFT MAIN TIRE WENT FLAT ON LANDING. AIRCRAFT LEFT THE RUNWAY INTO SOFT GROUND AND SEVERED THE LEFT MAIN GEAR.
19830603022839A	COLLIDED WITH THE GROUND AFTER COMING OUT OF A PROCEDURE TURN DURING AG OPERATIONS.
19830603022879A	TOO LOW ON FINAL IN GUSTY WIND AND DOWNDRAFTS. STRUCK TREES ON EMBANKMENT SHORT OF RUNWAY.
19830603025419A	AIRCRAFT WING HIT GROUND CAUSING CRASH AS PILOT MANEUVERED AIRCRAFT CLOSE TO GROUND DURING LANDING.
19830603026179A	LANDING INTO SUN PILOT MISTOOK WHITE LINE OF SAND FOR CENTER LINE ON RUNWAY. LEFT GEAR STRUCK MOUND OF DIRT.
19830603027239A	RAN OUT OF FUEL DURING AN AG OPERATION. LANDED DOWNHILL.  AIRCRAFT SLID SIDEWAYS DAMAGING A WING.
19830603029609I	BOUNCED ON LANDING. A WELD BROKE NEAR RIGHT MAIN WHEEL. THE WHEEL FOLDED UNDER THE AIRCRAFT.
19830603030149I	UNKNOWN AIRCRAFT STRUCK APPROACH LIGHTS TO RUNWAY 30R RIGHT. TIRE MARKS FIT MILITARY TYPE AIRCRAFT.
19830603030979I	STARTED APU AFTER LANDING. FIRE WARNING LIGHT CAME ON. FIRE BOTTLE DISCHARGED. SHORT AT ENGINE JUNCTION BOX.
19830603031749I	LEFT BRAKE FAILED NEAR END OF DOWN SLOPE TAXIWAY. RAN OFF END. BRAKES WORN PITTED, RUSTED AND LEAKING FLUID.
19830603032449I	LANDED GEAR UP. PILOT ADMITTED HE FORGOT TO LOWER THE LANDING GEAR.
19830603036299I	HIT POWERLINES WHILE FLYING AT A LOW ALTITUDE. LINES WERE NOT MARKED. HEIGHT OF LINE OVER THE RIVER WAS 20 FEET.
19830603037319I	SMOKE AND ODOR IN COCKPIT. LANDED SAFELY. ENGINE OIL HAD LEAKED INTO BLEED AIR INTAKE ON LEFT ENGINE.
19830603044769I	TOUCHED DOWN WITH GEAR NOT FULLY DOWN. LANDING GEAR COLLAPSED.
19830603067129I	NOSE WHEEL COLLAPSED PRIOR TO VR SPEED. WENT INTO A GULLY OFF END OF RUNWAY. DAMAGE PRECLUDED CAUSE FINDINGS.
19830603073829A	GEAR JAMMED DURING EXTENSION. HAD TO LAND WITH GEAR IN TRAIL POSITION. METAL PARTICLES FOUND IN HYDRAULIC SYSTEM.
19830603074589I	SMOKE IN CABIN. AIRCRAFT EVACUATED AT GATE. BROKEN HYDROLINE CAUSED SKYDROLL TO VAPORIZE. DISCHARGE BLEW IN CABIN.
19830604022349A	STRUCK THE SIDE OF A MOUNTAIN. POSSIBLE FACTORS, DOWNDRAFT AND MUJUDGEMENT NO WITNESSES.
19830604022439A	DRIFTED OFF RUNWAY CENTERLINE AFTER LIFTOFF. STRUCK A TREE AND A LEVEE. NOSED OVER.
19830604022589A	CAUGHT A WING ON THE GROUND DURING A TURN AROUND FROM A SPRAY RUN. CARTWHEELED AND BURNED.
19830604022649A	LANDING GEAR SEVERED ON A DIRT PILE ON EDGE OF THRESHOLD DURING LANDING. AIRCRAFT STOPPED OFF SIDE OF RUNWAY.
19830604022659A	AIRCRAFT GROUND LOOPED AND FLIPPED INVERTED DURING LANDING ROLL.
19830604022729A	PILOT SAID TURBULENCE CAUSED AIRCRAFT TO STALL AS HE WAS MAKING A LOW PASS OVER RUNWAY.
19830604022769A	AIRCRAFT CRASHED AFTER ENGINE FAILED DURING AERIAL APPLICATION OPERATION.
19830604022809A	BOUNCED ON LANDING IN A WIND GUST. LOST CONTROL. CAME DOWN ON NOSE WHEEL WHICH IMPACT FOLDED. NOSED OVER.
19830604022869A	AIRCRAFT CRASHED DURING LOW FLIGHT OVER RESERVOIR WHEN WING TIP CONTACTED WATER.
19830604022939A	HAND PROPPED ENGINE WITH PASSENGER AT CONTROLS. PASSENGER OPENED THROTTLE ON STARTING. STRUCK THREE PARKED AIRCRAFT
19830604025429A	ELECTRICAL SYSTEM FAILED AFTER TAKEOFF AND CRASH OCCURRED DURING ATTEMPTED LANDING WITHOUT LIGHTS.
19830604025589A	AIRCRAFT FOUND IN DENSELY WOODED AREA NEAR TOP OF A RIDGE.  CAUSE OF CRASH NOT DETERMINED.
19830604025619A	DRIFTED ON LEVEL OFF AND BLINDED BY SUN,SET DOWN ON EDGE OF RUNWAY AND STRUCK A RAILROAD SIGN. STRONG CROSSWIND.
19830604026279A	EXECUTED A SNAP ROLL ON CLIMB FROM TAKEOFF. LOST CONTROL AND DIVED INTO GROUND.WAIVER MINIMUM ALTITUDE 500 FEET.
19830604028749I	LOST OIL PRESSURE. COLLAPSED GEAR ON FORCED LANDING. TOP OF A PISTON BROKE. EXHAUST GASSES OVERHEATED OIL.
19830604030719I	STUDENT APPLIED EXCESSIVELY HARD BRAKES. CAUSED MAIN GEAR TO SKID. LEFT MAIN TIRE DEFLATED.
19830604032159I	TOLD TO HOLD SHORT OF RUNWAY PILOT HIT THE BRAKES TOO HARD CAUSING NOSE TO DIP DOWN CATCHING ONE BLADE ON PROP.
19830604032679I	RIGHT ENGINE INCURRED FOREIGN OBJECT DAMAGE ON TAKEOFF ROLL. ABORTED TAKEOFF.
19830604036029I	ON TAKEOFF PILOT PULLED NOSE UP TOO HIGH. STALLED. CONTACTED GROUND NOSE LOW. BROKE NOSE GEAR OFF.
19830604036149I	HIT A LIGHT ON A FENCE ON APPROACH. EXECUTED A MISSED APPROACH. RETURNED FOR A NORMAL LANDING.
19830604042189I	PARACHUTIST MADE A NORMAL LANDING BUT COLLAPSED AFTER GETTING UP. AUTOPSY REVEALED A BRAIN INJURY.
19830604044929A	WITNESS STATED WEATHER WAS ZERO CEILING AND VISIBILITY 200 YARDS AT APPROXIMATE TIME OF ACCIDENT.
19830604047619I	BECAME AIRBORNE ON A HIGH SPEED TAXI TEST. NOSE GEAR COLLAPSED ON CONTACTING THE GROUND.
19830604071389I	RAPID NOSE DOWN PITCH FOLLOWED BY A PITCH UP.AUTOPILOT DISENGAGED.HAD AN AUTOPILOT MALFUNCTION.CAUSE UNDETERMINED.
19830605022229A	TOO HIGH FOR LANDING. TRIED TO MAKE AN ADJOINING RUNWAY. CAUGHT A WING ON THE GROUND AND CARTWHEELED.
19830605022369A	DRIFTED ON A BOUNCE AFTER TOUCHDOWN. TRIED TO GO AROUND WITH FULL FLAPS. STALLED INTO TREES ON OTHER SIDE OF RUNWAY
19830605022549A	PERFORMED ACROBATIC MANEUVERS TOO LOW FOR SAFE RECOVERY. STALLED AND SPUN IN ON ATTEMPTED ABRUPT RECOVERY.
19830605022679A	AIRCRAFT LANDING GEAR HIT DIKE AND COLLAPSED GEAR DURING PILOT'S ATTEMPT TO MAKE SHORT FIELD LANDING.
19830605022689A	STRUCK POWERLINES ON APPROACH TO A WATER LANDING INTO A LAKE.
19830605022699A	MOTORIZED GLIDER CRASHED THROUGH FENCE WHEN WING CAUGHT IN VEGATATION OFF SIDE OF RUNWAY DURING TAKEOFF.
19830605022739A	TOO LOW ON FINAL DURING NIGHT LANDING PRACTICE.STRUCK TREES AND CRASHED. NO PREVIOUS NIGHT TIME OR ENDORSEMENTS.
19830605022779A	LANDED LONG DUE TO WATER ON FIRST PART OF RUNWAY. UNABLE TO GO AROUND OR STOP. RAN OFF INTO POND. QUARTER TAILWIND.
19830605022789A	PILOT REPORT POWER LOSS, BURNING OIL AND LOW OIL PRESSURE CAUSED LANDING. NO CAUSE FOUND. POSSIBLE CARBURETOR ICE.
19830605022819A	ENCOUNTERED DOWNDRAFT ON SHORT FINAL. LANDED SHORT OF RUNWAY SHEARING THE NOSE WHEEL.
19830605022909A	SMOKE APPEARED IN COCKPIT SHORTLY AFTER TAKEOFF. PILOT MADE MERGENCY LANDING AND FIRE CONSUMED AIRPLANE.
19830605022919A	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT AFTER LIFTOFF AND IT DRIFTED LEFT INTO POWERLINES AND CRASHED.
19830605025319A	PILOT ATTEMPTED TOUCH AND GO LANDING AT PRIVATE GRASS STRIP. DURING GO AROUND AIRCRAFT UNABLE TO CLIMB OVER TREES.
19830605025369A	ENGINE LOST PARTIAL POWER. LANDED IN TREES AND BRUSH. THROTTLE ROD BELL CRANK ASSEMBLY BOLTS WERE MISSING.
19830605026019A	TOO SLOW ON FLARE FOR LANDING. AIRPLANE MADE A HARD NOSE FIRST LANDING.
19830605026029A	AIRCRAFT OPERATED BY A STUDENT PILOT CRASHED AFTER STALLING ON A NIGHT TAKEOFF. NO NIGHT TIME. CARRIED A PASSENGER.
19830605026049A	WHEEL HIT PATCH OF TALL GRASS ON TAKEOFF. CAUSED PROP STRIKE. SHUT OFF ENGINE DUE TO VIBRATION. HIT TREES RETURNING
19830605026189A	FLEW INTO A LINE OF THUNDERSTORMS. LOST CONTROL TRYING TO MAKE A 180. STRUCK WATER NOSE DOWN WING LOW INVERTED.
19830605026289A	TRIED TO LAND DOWNWIND ON A SHORT GRASS STRIP. BEGAN A BELATED GO-AROUND AND STALLED IN A STEEP TURN AVOIDING TREES
19830605027019A	BRAKES FAILED ON LANDING. RAN OFF END OF RUNWAY INTO BUSHES. BRAKE PRESSURE PLATES AND PUCKS SEPARATED BOTH WHEELS.
19830605027179A	GLIDER CRASHED INTO FENCE ON FINAL APPROACH FOR LANDING.
19830605027709A	LOST POWER ENROUTE. POWER RESTORED BY CARB HEAT THEN LOST USING PARTIAL HEAT. CONDITIONS FOR CARB ICE.
19830605030269I	VEERED TO SIDE OF RUNWAY ON LANDING. WING CAUGHT IN WHEAT. MISTAKENLY BELIEVED HE HAD TO MAKE ROOM FOR NEXT TOW.
19830605031249A	NOSE WHEEL COLLAPSED AND AIRPLANE FLIPPED OVER ON THE RUNWAY WHEN PILOT LANDED HARD ON THE NOSEWHEEL.
19830605031269A	STUDENT MISUNDERSTOOD INSTRUCTOR, MADE TURN INTO A HILL IN PATTERN. FLEW INTO TREES NEAR AIRPORT.
19830605032499I	HIGH OIL TEMPERATURE. LANDED IN A HAYFIELD. ENGINE AND OIL PRESSURE THEN CHECKED NORMAL.
19830605033569I	RIGHT MAIN GEAR COLLAPSED ON LANDING. UPPER AND LOWER WING BOLTS HAD SHEARED OFF.
19830605034079I	RIGHT LANDING GEAR COLLAPSED ON LANDING. BELL CRANK BRACKETS PULLED LOOSE FROM FRONT SPAR.
19830605037359I	ENGINE OVERHEATED. LOST OIL PRESSURE. RECEIVED MINOR DAMAGE LANDING IN AN OPEN FIELD.
19830605037479I	SMOKE AND ODOR IN COCKPIT AFTER TAKEOFF. RETURNED TO LAND. MASTER CIRCUIT BREAKER HAD SHORTED.
19830605038329I	AIRPLANE BEGAN A RIGHT ROLL. AILERONS LOCKED UP. RIGHTED BY USING RUDDER AND TRIM. AILERON HINGE PIN HAD FALLEN OUT
19830605038879I	PILOT LANDED WITH A CROSSWIND. GROUND LOOPED TO THE RIGHT. LEFT MAIN GEAR FAILED AND TUCKED UNDER AIRCRAFT.
19830606022269A	STALLED ON FINAL. PITOT SYSTEM INSTALLED INCORRECTLY ON MODIFIED AIRCRAFT. GEAR IN AIRSPEED INDICATOR HAD SLIPPED.
19830606022399A	CRASH OCCURRED DURING EMERGENCY LANDING. FUEL SYSTEM HAD WATER CONTAMINATION.
19830606022449A	ENGINE LOST POWER ON TAKEOFF CLIMB. MADE A 180 TO RETURN AND DRAGGED A WING TRYING TO MAKE RUNWAY. CARTWHEELED.
19830606022469A	A WING HOOKED A POWERLINE ON A PULLUP FROM A SPRAY RUN. CRASH LANDED.
19830606022499A	ALLOWED GUSTY QUARTERING NOSE WIND TO BOUNCE AIRCRAFT SIDEWAYS ON LANDING. RAN OFF RUNWAY AND FLIPPED OVER.
19830606025349A	SPRAGUE CLUTCH DISINTEGRATED AFTER DROPPING LOAD. TOO LOW FOR FULL AUTOROTATION. MADE UPRIGHT SEVERE GROUND IMPACT.
19830606025359A	STRUCK A UTILITY POLE WHILE HOVERING TO LAND.
19830606026299A	TAIL WHEEL COLLAPSED DURING LANDING ROLL. INVESTIGATION REVEALED THAT TAIL WHEEL TRUSS AXLE FAILED.
19830606027069A	PILOT ABORTED TAKEOFF AFTER ATTEMPTING TAKEOFF WITH 20 DEGREES OF FLAPS. AIRCRAFT CRASHED THROUGH FENCE.
19830606029519I	RAN OUT OF FUEL. LANDED IN AN OPEN FIELD. TACHOMETER READING 200 RPM LOW. CAUSED HIGHER FUEL CONSUMPTION.
19830606029529I	GEAR UNSAFE LIGHT ON. GEAR CYCLING INTERMITTENT. NO DEFECTS FOUND BUT REPLACED UP LOCK HOOK AND MICRO SWITCHES.
19830606034109I	AIRCRAFT WAS HIT BY A DUST DEVIL ON THE LANDING ROLL. RAN OFF RUNWAY INTO A PLOWED FIELD. HIT WING TIP AND PROP.
19830606041589I	SPARKS FROM LEFT PROP ENROUTE. FEATHERED AND USED FIRE BOTTLES. L SHAPED GROOVE IN PROPELLER BLADE CUFF.
19830607022209A	CONTINUED VFR FLIGHT INTO A THUNDERSTORM. AIRCRAFT BROKE UP AND FELL INTO A LAKE. WAS ADVISED OF THUNDERSTORM AREA.
19830607022219A	FAILED TO RECOVER FROM A NEAR VERTICAL PRACTICE STALL. IMPACTED ON TOP OF A LEVEL DESERT MESA.
19830607022239A	PILOT ABORTED TAKEOFF BECAUSE OF AIRSPEED MALFUNCTION. AIRCRAFT WENT OFF END OF RUNWAY AND FLIPPED INVERTED.
19830607022279A	GLIDER ENTERED PATTERN AT LOW ALTITUDE WITH SPOILERS OPEN. STALL OCCURRED ON TURN TO FINAL CAUSING CRASH.
19830607022289A	INDICATES PILOT UNFAMILIAR WITH TYPE.ALLOWED ROTOR RPM DECAY ON CLIMBOUT.MADE HARD SEMIAUTOROTATION LANDING.
19830607022309A	CABIN DOOR BECAME AJAR IN FLIGHT AND OPENED FULLY ON LATE LANDING FLARE. MAIN ROTORS SEVERED TAIL BOOM FROM IMPACT.
19830607022319A	ENGINE LOST POWER SHORTLY AFTER TAKEOFF.  AIRCRAFT CRASHED DURING EMERGENCY LANDING.
19830607023519A	STUDENT RAN OUT OF FUEL ON A CROSSCOUNTRY FLIGHT. LANDED IN A PASTURE.NOSE GEAR BROKE OFF.AIRPLANE NOSED OVER.
19830607027519A	RAN OUT OF FUEL ON A TEST FLIGHT. STALLED AIRCRAFT DURING FORCED LANDING APPROACH.
19830607028859I	UNABLE TO LOWER LANDING GEAR. LANDED GEAR UP. NO ELECTRIC POWER TO GEAR MOTOR. REASON UNKNOWN. GEAR SYSTEM NORMAL.
19830607030729I	LANDING GEAR COLLAPSED ON A TOUCH AND GO LANDING. HAD DIFFICULTY MAINTAINING DIRECTIONAL CONTROL.
19830607032129I	LOST OIL PRESSURE. OIL SPRAYING ON WINDSHIELD. FOUND #1   ROD BROKEN. LANDED ON HIGHWAY.
19830607032229I	AFTER LIFT OFF NOSE WHEEL HIT THE RUNWAY DUE TO EXCESSIVE FORWARD TRIM. IMPACT BROKE NOSEWHEEL FORK. ENGINE DAMAGED
19830607032479I	NOSE GEAR FAILED TO LOCK DOWN ON TEST FLIGHT. COLLAPSED ON LANDING. NOSE GEAR PRESSURE TOO LOW FOR WIND PRESSURE.
19830607033269I	STUDENT APPLIED HARD BRAKING CAUSING TO TIP UP ON ITS NOSE MINOR DAMAGE TO THE PROPELLER AND SPINNER.
19830607036839I	CIRCUIT BREAKER POPPED WHEN SELECTOR WAS MOVED DOWN THRU NEUTRAL. CRANKED GEAR DOWN. GEAR COLLAPSED ON LANDING.
19830607040239I	PROPELLER STRUCK BATTERY CART WHEN LINE PERSON PULLED THE CHOCKS BEFORE BATTERY CART WAS PULLED AWAY.
19830608023469A	AIRCRAFT WAS OBSERVED FLYING ACROSS THE BEACH AND THEN BANKING STEEPLY AND DIVING INTO OCEAN ONE MILE EAST OF BEACH
19830608023489A	PILOT HAD RECEIVED SPECIAL VFR CLEARENCE OUT OF CONTROL ZONE. DURING ATTEMPT TO RETURN AIRCRAFT HIT MOUNTAIN.
